|company_name|startup_goa_link|gmap|lat|lng|place_id|formatted_address
223|TeaTrunk.com|http://startupgoa.org/company/TeaTrunk.com/|[{'types': ['establishment', 'food', 'point_of_interest', 'store'], 'geometry': {'location': {'lat': 15.534474, 'lng': 73.822047}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5331250197085, 'lng': 73.8206980197085}, 'northeast': {'lat': 15.5358229802915, 'lng': 73.82339598029151}}}, 'address_components': [{'types': ['route'], 'long_name': 'Chogm Road', 'short_name': 'Chogm Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Sangolda', 'short_name': 'Sangolda'}, {'types': ['locality', 'political'], 'long_name': 'Goa', 'short_name': 'Goa'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJR427vAXAvzsRdjTLWwzsOxQ', 'formatted_address': 'Chogm Rd, Porvorim, Sangolda, Goa, 403001, India'}]|15.534474|73.822047|ChIJR427vAXAvzsRdjTLWwzsOxQ|Chogm Rd, Porvorim, Sangolda, Goa, 403001, India
224|Teknorix|http://startupgoa.org/company/Teknorix/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.363989, 'lng': 73.947867}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3626400197085, 'lng': 73.9465180197085}, 'northeast': {'lat': 15.3653379802915, 'lng': 73.94921598029151}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Verna Industrial Estate', 'short_name': 'Verna Industrial Estate'}, {'types': ['locality', 'political'], 'long_name': 'Verna', 'short_name': 'Verna'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403722', 'short_name': '403722'}], 'place_id': 'ChIJWYEbnbqwvzsRm-NBMAC-bkg', 'formatted_address': 'Verna Industrial Estate, Verna, Goa 403722, India'}]|15.363989|73.947867|ChIJWYEbnbqwvzsRm-NBMAC-bkg|Verna Industrial Estate, Verna, Goa 403722, India
225|Teknorix Systems|http://startupgoa.org/company/Teknorix%20Systems/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.363989, 'lng': 73.947867}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3626400197085, 'lng': 73.9465180197085}, 'northeast': {'lat': 15.3653379802915, 'lng': 73.94921598029151}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Verna Industrial Estate', 'short_name': 'Verna Industrial Estate'}, {'types': ['locality', 'political'], 'long_name': 'Verna', 'short_name': 'Verna'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403722', 'short_name': '403722'}], 'place_id': 'ChIJWYEbnbqwvzsRm-NBMAC-bkg', 'formatted_address': 'Verna Industrial Estate, Verna, Goa 403722, India'}]|15.363989|73.947867|ChIJWYEbnbqwvzsRm-NBMAC-bkg|Verna Industrial Estate, Verna, Goa 403722, India
226|TenTwenty Digital - Goa|http://startupgoa.org/company/TenTwenty%20Digital%20-%20Goa/|||||
227|TGI Consulting Group|http://startupgoa.org/company/TGI%20Consulting%20Group/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.275621, 'lng': 73.91925100000002}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2742720197085, 'lng': 73.91790201970852}, 'northeast': {'lat': 15.2769699802915, 'lng': 73.92059998029153}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Colva', 'short_name': 'Colva'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403708', 'short_name': '403708'}], 'place_id': 'ChIJ______-rvzsRSeCctCtTGXs', 'formatted_address': 'Saldanha Building , #202, 2nd Floor , C wing , Colva Junction, Colva, Opp. Bank Of India, Colva, Goa 403708, India'}]|15.275621|73.91925100000002|ChIJ______-rvzsRSeCctCtTGXs|Saldanha Building , #202, 2nd Floor , C wing , Colva Junction, Colva, Opp. Bank Of India, Colva, Goa 403708, India
228|the hostel crowd|http://startupgoa.org/company/the%20hostel%20crowd/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4945526, 'lng': 73.8309277}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4932036197085, 'lng': 73.8295787197085}, 'northeast': {'lat': 15.4959015802915, 'lng': 73.8322766802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}], 'place_id': 'ChIJWffZRIXAvzsRWar7Rz0OyW8', 'formatted_address': 'House Number 108, Rua 31 de Janeiro, Fontainhas, Panaji, Goa, India'}]|15.4945526|73.8309277|ChIJWffZRIXAvzsRWar7Rz0OyW8|House Number 108, Rua 31 de Janeiro, Fontainhas, Panaji, Goa, India
229|Themes21|http://startupgoa.org/company/Themes21/|||||
230|Third Sector Partners|http://startupgoa.org/company/Third%20Sector%20Partners/|||||
231|Timeline Media Pvt Ltd.|http://startupgoa.org/company/Timeline%20Media%20Pvt%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4863244, 'lng': 73.8205631}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4849754197085, 'lng': 73.81921411970849}, 'northeast': {'lat': 15.4876733802915, 'lng': 73.8219120802915}}}, 'address_components': [{'types': ['subpremise'], 'long_name': '#401, 4th Floor', 'short_name': '#401, 4th Floor'}, {'types': ['premise'], 'long_name': 'Dukle Arcade', 'short_name': 'Dukle Arcade'}, {'types': ['route'], 'long_name': 'Avenida Teófilo Braga', 'short_name': 'Av. Teófilo Braga'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Santa Inez', 'short_name': 'Santa Inez'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJ__8rkJTAvzsRsw-7O6Z7cvM', 'formatted_address': '#401, 4th Floor, Dukle Arcade, Av. Teófilo Braga, Santa Inez, Goa 403001, India'}]|15.4863244|73.8205631|ChIJ__8rkJTAvzsRsw-7O6Z7cvM|#401, 4th Floor, Dukle Arcade, Av. Teófilo Braga, Santa Inez, Goa 403001, India
232|Toptal LLC|http://startupgoa.org/company/Toptal%20LLC/|||||
233|Transerve|http://startupgoa.org/company/Transerve/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4961458, 'lng': 73.8348477}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4947968197085, 'lng': 73.8334987197085}, 'northeast': {'lat': 15.4974947802915, 'lng': 73.83619668029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJG7khUYTAvzsR-2kCVR-WTFo', 'formatted_address': '604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India'}]|15.4961458|73.8348477|ChIJG7khUYTAvzsR-2kCVR-WTFo|604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India
234|Transerve Technologies|http://startupgoa.org/company/Transerve%20Technologies/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4961458, 'lng': 73.8348477}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4947968197085, 'lng': 73.8334987197085}, 'northeast': {'lat': 15.4974947802915, 'lng': 73.83619668029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJG7khUYTAvzsR-2kCVR-WTFo', 'formatted_address': '604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India'}]|15.4961458|73.8348477|ChIJG7khUYTAvzsR-2kCVR-WTFo|604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India
235|Transerve Technologies Pvt Ltd|http://startupgoa.org/company/Transerve%20Technologies%20Pvt%20Ltd/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4961458, 'lng': 73.8348477}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4947968197085, 'lng': 73.8334987197085}, 'northeast': {'lat': 15.4974947802915, 'lng': 73.83619668029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJG7khUYTAvzsR-2kCVR-WTFo', 'formatted_address': '604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India'}]|15.4961458|73.8348477|ChIJG7khUYTAvzsR-2kCVR-WTFo|604-606, Sixth Floor, Dempo Towers,, EDC Patto Plaza, Panaji, Goa 403001, India
236|Triplop|http://startupgoa.org/company/Triplop/|||||
237|Umang Software|http://startupgoa.org/company/Umang%20Software/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.282146, 'lng': 73.98075299999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2807970197085, 'lng': 73.97940401970848}, 'northeast': {'lat': 15.2834949802915, 'lng': 73.9821019802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJdbR5u-mzvzsRM4L-rLAkqmg', 'formatted_address': 'BG1, BG2, Suyash Garden,, Vidyanagar, Gogol, Margao, Goa 403601, India'}]|15.282146|73.98075299999999|ChIJdbR5u-mzvzsRM4L-rLAkqmg|BG1, BG2, Suyash Garden,, Vidyanagar, Gogol, Margao, Goa 403601, India
238|Urbania Developers|http://startupgoa.org/company/Urbania%20Developers/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5367007, 'lng': 73.81126689999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5353517197085, 'lng': 73.80991791970848}, 'northeast': {'lat': 15.5380496802915, 'lng': 73.81261588029149}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Bardez', 'short_name': 'Bardez'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJVVVVVajsvzsRZwKcK4m5O0A', 'formatted_address': 'Off Chogm Road, Near Hotel Gautam, Alto - Porvorim, Pilerne, Bardez, Goa 403521, India'}]|15.5367007|73.81126689999999|ChIJVVVVVajsvzsRZwKcK4m5O0A|Off Chogm Road, Near Hotel Gautam, Alto - Porvorim, Pilerne, Bardez, Goa 403521, India
239|Vacation Labs|http://startupgoa.org/company/Vacation%20Labs/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.519663, 'lng': 73.819909}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5183140197085, 'lng': 73.81856001970849}, 'northeast': {'lat': 15.5210119802915, 'lng': 73.8212579802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJ0-9AkWzAvzsRCO2J50IuwOk', 'formatted_address': 'Plot No B/360, PDA Colony Off NH17, Near Club Estadia, Porvorim, Goa 403521, India'}]|15.519663|73.819909|ChIJ0-9AkWzAvzsRCO2J50IuwOk|Plot No B/360, PDA Colony Off NH17, Near Club Estadia, Porvorim, Goa 403521, India
240|Veedma|http://startupgoa.org/company/Veedma/|||||
241|VEGA ECOMMERCE PTY LTD|http://startupgoa.org/company/VEGA%20ECOMMERCE%20PTY%20LTD/|||||
242|VegaTechnolabs|http://startupgoa.org/company/VegaTechnolabs/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.329267, 'lng': 73.934882}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3279180197085, 'lng': 73.93353301970849}, 'northeast': {'lat': 15.3306159802915, 'lng': 73.9362309802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Verna salcete', 'short_name': 'Verna salcete'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403722', 'short_name': '403722'}], 'place_id': 'ChIJtUlLOdW2vzsRwAiS1jr0hDw', 'formatted_address': 'Cubicle 5, Centre for Innovation and Business Acceleration, Verna salcete, Goa 403722, India'}]|15.329267|73.934882|ChIJtUlLOdW2vzsRwAiS1jr0hDw|Cubicle 5, Centre for Innovation and Business Acceleration, Verna salcete, Goa 403722, India
243|Vexma Technologies - 3d printing services gujarat india|http://startupgoa.org/company/Vexma%20Technologies%20-%203d%20printing%20services%20gujarat%20india/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 22.3435297, 'lng': 73.17558609999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 22.3421807197085, 'lng': 73.17423711970848}, 'northeast': {'lat': 22.3448786802915, 'lng': 73.1769350802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Vadodara', 'short_name': 'Vadodara'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Gujarat', 'short_name': 'GJ'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '390002', 'short_name': '390002'}], 'place_id': 'ChIJM9zWDtbIXzkRs-ecxlEKoYE', 'formatted_address': 'Mona Tiles Compound, Nr. Channi Circle, Channi Road opp L&T health care, opp TAM house, Vadodara, Gujarat 390002, India'}]|22.3435297|73.17558609999999|ChIJM9zWDtbIXzkRs-ecxlEKoYE|Mona Tiles Compound, Nr. Channi Circle, Channi Road opp L&T health care, opp TAM house, Vadodara, Gujarat 390002, India
244|Video Volunteers|http://startupgoa.org/company/Video%20Volunteers/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5811978, 'lng': 73.7579068}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5798488197085, 'lng': 73.75655781970849}, 'northeast': {'lat': 15.5825467802915, 'lng': 73.75925578029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Goa', 'short_name': 'Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403509', 'short_name': '403509'}], 'place_id': 'ChIJc7_KiRvqvzsRy6vgRkR5Gu0', 'formatted_address': 'House No. 1224 26/3, Rua St. Joao Gaum Vaddy, Anjuna, Bardez, Goa, 403509, India'}]|15.5811978|73.7579068|ChIJc7_KiRvqvzsRy6vgRkR5Gu0|House No. 1224 26/3, Rua St. Joao Gaum Vaddy, Anjuna, Bardez, Goa, 403509, India
245|Vijayshree Software Solutions|http://startupgoa.org/company/Vijayshree%20Software%20Solutions/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4977438, 'lng': 73.826172}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4963948197085, 'lng': 73.8248230197085}, 'northeast': {'lat': 15.4990927802915, 'lng': 73.82752098029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJW-3Lw47AvzsRajBduvI3cag', 'formatted_address': 'FS-06, First Floor,Padmavati Towers,18th June Road, Near Bombay Bazar, Panaji, Goa 403001, India'}]|15.4977438|73.826172|ChIJW-3Lw47AvzsRajBduvI3cag|FS-06, First Floor,Padmavati Towers,18th June Road, Near Bombay Bazar, Panaji, Goa 403001, India
246|Virtualwebs Servers|http://startupgoa.org/company/Virtualwebs%20Servers/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2959834, 'lng': 73.9742685}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2946344197085, 'lng': 73.9729195197085}, 'northeast': {'lat': 15.2973323802915, 'lng': 73.9756174802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJ-fhuCOmzvzsRAGtOTBJuXUg', 'formatted_address': 'Office No 102, 1st Floor, Crossroads Avenue Commercial Plaza, Margao bypass,, Arlem, Margao, Goa 403601, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2719444, 'lng': 73.95833329999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2705954197085, 'lng': 73.9569843197085}, 'northeast': {'lat': 15.2732933802915, 'lng': 73.9596822802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Goa', 'short_name': 'Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJp6hDwemzvzsRcFmp4s94ikU', 'formatted_address': 'Benlix Building, Minguel De Furtado Road, Margao, Goa, 403601, India'}]|15.2959834|73.9742685|ChIJ-fhuCOmzvzsRAGtOTBJuXUg|Office No 102, 1st Floor, Crossroads Avenue Commercial Plaza, Margao bypass,, Arlem, Margao, Goa 403601, India
